Year,Company_name,SEC_code,Industry_type,CSR_commitee,CSR_board_size,Compliance_environmental_laws,EPA_fines,Amount_of_fines,SDG_targets,Issue_green_bonds,Govt_collaboration,Total_carbon_emissions,Direct_carbon_emissions,Indirect_carbon_emissions,Scope3_carbon_emissions,Environmental_scores,Disclosure_scores,Energy_conservation,Water_treatment,Recycling,Biodiversity,Waste_management,Green_innovation,GHG_sales,Net_zero_targets,Disclosure_of_R&D,Climate_change_policy,Renewal_energy,Dow_jones_sustainability_index,FTSE4Good_Index,MSCI_ESG_index,Global_reporting_initiative,Integrated_reporting_framework,Risk_score,Controversy_level,Planning_zero_carbon,ESG_funds
2021,AutoZone,AZO,19,0,0,1,0,0,ESG,0,0,221.04,31.37,189.67,0,27.39,46.15,1,0,1,0,1,0,18.55,0,0,0,0,1,0,3,1,0,11.34,2,0,659
2021,Avantor,AVTR,6,1,4,1,0,0,ESG,0,0,59.72,26.53,33.18,0,35.79,45.54,1,1,1,0,1,0,9.52,0,0,1,0,1,0,3,0,1,19.14,1,0,482
2021,Avery Dennison,AVY,7,1,4,1,0,0,ESG,0,0,0,0,0,0,38.33,57.91,1,1,1,1,1,0,51.42,0,0,1,0,1,0,3,1,1,15.35,1,0,557
2021,Avis Budget Group,CAR,19,1,2,0,0,0,ESG,0,1,0,0,0,0,41.53,51.74,1,1,0,1,1,1,1085.79,0,1,1,0,1,0,0,1,0,20.08,2,0,109
2021,Avnet,AVT,16,1,4,0,0,0,ESG,0,0,0,0,0,0,16.79,43.21,1,1,0,0,1,1,3.08,0,0,1,0,1,0,0,1,0,10.2,1,0,140
2021,Baker Hughes,BKR,1,1,4,1,0,0,ESG,0,1,639.34,391.35,247.99,237010,54.52,66.39,1,1,0,1,1,0,36.72,1,0,1,0,1,2,3,1,1,21.13,1,1,686
2021,Ball,BALL,8,1,5,0,0,0,ESG,0,0,1302.22,466.78,835.44,11877,72.46,73.21,1,1,1,0,1,0,111.04,1,1,1,1,1,0,3,1,0,10.81,2,1,874
2021,Bank of America,BAC,13,1,6,0,0,0,ESG,1,1,658.98,57.08,601.91,2936.01,65.87,70.79,1,1,0,1,1,1,8.27,1,1,1,1,1,0,3,1,1,27.15,3,0,955
2021,Bank of New York Mellon ,BK,13,1,4,0,0,0,ESG,1,1,95.89,6.21,89.67,1.22,55,64.42,1,1,0,1,1,1,6.99,0,0,1,0,1,2,3,1,0,21.48,3,0,920
2021,Bath & Body Works,BBWI,6,0,0,0,0,0,E,0,0,207.54,19.11,188.43,275.4,36.48,47.65,1,1,1,1,1,1,27.38,0,0,1,0,1,0,3,0,0,15.74,2,0,451
2021,Baxter International ,BAX,6,0,0,0,0,0,ESG,0,0,723,338,385,4661,62.52,68.61,1,1,1,1,1,1,66.6,1,0,1,0,1,2,3,1,0,23.74,3,0,810
2021,Beacon Roofing Supply,BECN,1,1,5,1,0,0,ESG,0,0,0,0,0,0,16.46,43.78,1,1,0,0,1,0,14.79,0,0,0,0,1,0,0,0,1,0,0,0,74
2021,Becton Dickinson,BDX,7,1,5,1,0,0,ESG,0,1,494.5,152.3,342.2,3552.27,46.3,63.15,1,1,1,1,1,0,29.06,1,0,1,1,1,2,3,1,0,26.74,3,0,917
2021,Bed Bath & Beyond,BBBY,16,1,4,0,0,0,ESG,0,0,175,0,0,0,22.2,43.23,1,1,1,0,1,0,24.17,1,0,1,0,1,0,0,0,1,0,0,0,79
2021,Berkshire Hathaway,BRKA,15,0,0,0,0,0,ESG ,0,0,0,0,0,0,0.33,31.09,0,0,0,0,0,0,250.68,0,0,0,0,1,0,3,0,1,16.02,1,0,0
2021,Berry Global Group,BERY,8,1,4,0,0,0,ESG,0,0,2057.99,172.23,1885.77,8434.52,66.11,64.76,1,1,1,1,1,0,176.8,1,1,1,0,1,0,0,1,0,17.2,1,0,86
2021,Best Buy,BBY,16,1,4,0,1,0,ESG,0,1,0,246.9,0,22899.4,45.97,57.28,1,1,1,0,1,0,12.08,1,1,1,1,1,1,3,1,0,14.26,2,1,954
2021,Big Lots,BIG,16,0,0,0,0,0,ESG,0,0,0,0,0,0,12.59,42.07,1,1,0,0,1,0,45.81,0,0,0,0,1,0,0,0,0,0,0,0,93
2021,Biogen,BIIB,12,0,0,1,1,0,ESG,1,1,97.44,63.18,34.26,406.46,62.55,67.32,1,1,1,0,1,0,10.45,1,1,1,1,1,2,3,1,0,21.05,3,1,1041
2021,BJ's Wholesale Club,BJ,17,0,0,1,0,0,ESG,0,0,0,0,0,0,14.71,38.3,0,0,0,0,0,0,41.87,0,0,0,0,1,0,0,0,1,30.23,2,0,134
2021,BlackRock,BLK,13,1,6,0,0,0,ESG,0,1,0,0,0,0,23.35,47.72,1,0,0,0,1,1,1.48,0,1,1,1,1,0,3,0,1,20.57,2,0,977
2021,Blackstone Group,BX,13,0,0,0,0,0,ESG,0,0,0,0,0,0,2.75,24.67,1,1,0,0,1,1,0.78,0,0,1,1,1,0,3,0,0,25.7,2,0,489
2021,Block,SQ,1,1,4,0,0,0,ESG,0,0,0,0,12.36,296.72,21.9,41.22,1,1,0,0,1,1,1.6,1,0,0,0,1,0,3,0,0,18.77,1,1,680
2021,Boeing,BA,18,0,0,0,1,0,ESG,0,1,1368,612,756,278052,41.53,52.96,1,1,1,1,1,1,25.86,1,0,1,0,1,0,3,1,0,34.68,4,1,246
2021,Boise Cascade,BCC,8,0,0,0,0,0,ESG,0,0,0,0,0,0,17.64,40.24,1,1,1,1,1,0,56.97,0,0,1,0,1,0,0,0,0,0,0,0,145
2021,Booking Holdings,BKNG,1,0,0,0,0,0,ESG,0,0,1.36,0.84,0.52,117.39,27.06,44.33,1,1,1,1,1,0,0.15,1,0,1,1,1,0,3,1,0,22.33,3,1,957
2021,Booz Allen Hamilton Holding,BAH,12,1,4,0,0,0,ESG,0,1,13.86,0.03,13.86,9.89,31.32,47.63,1,0,0,0,1,1,3.09,1,1,0,0,1,0,3,1,0,16.49,2,0,370
2021,BorgWarner,BWA,19,1,3,0,0,0,ESG,0,0,598.07,82.76,515.32,11800,29.93,54.51,1,1,1,1,1,1,69.32,1,1,1,0,1,0,3,1,1,13.44,2,0,676
2021,Boston Scientific,BSX,7,1,4,0,0,0,ESG,0,0,52.28,35.4,16.89,0,53.28,61.41,1,1,1,0,1,1,5.18,1,0,1,1,1,2,3,1,0,26.33,2,1,758
2021,Brighthouse Financial,BHF,13,1,4,0,0,0,ESG,0,0,0,0,0,0,0,36.78,0,0,0,0,0,0,7.03,0,0,0,0,1,0,0,0,0,21.71,0,0,136
2021,BristolMyers Squibb,BMY,6,0,0,0,0,0,ESG,0,1,278.04,165.34,112.7,11.89,36.03,53.61,1,1,1,1,1,1,7.49,1,0,1,1,1,0,3,1,0,22.83,2,0,1166
2021,Broadcom,AVGO,12,1,4,0,0,0,ESG,0,0,292.31,127.71,164.6,0,37.45,53.91,1,1,0,0,1,0,12.65,0,0,1,0,1,0,3,1,0,22.41,3,0,786
2021,Builders FirstSrouce,BLDR,7,0,0,0,0,0,ESG,0,0,151.7,149.97,1.73,0,9.03,37.71,1,1,0,0,1,0,8.98,0,1,1,0,1,0,0,0,0,31.6,1,0,169
2021,Burlington Stores,BURL,2,1,4,0,0,0,ESG,0,0,174.98,35.08,139.9,94.86,36.06,47.97,1,1,0,0,1,0,21.53,0,0,1,0,1,0,3,1,0,16.22,2,0,495
2021,C.H. Robinson Worldwide,CHRW,18,0,0,0,0,0,ESG,0,0,32.27,2.14,20.14,17360.7,40.41,55.93,1,0,1,0,0,1,1.65,0,0,1,0,1,0,3,0,0,20.17,1,0,749
2021,CACI International,CACI,12,0,0,0,0,0,ESG,0,0,0,0,0,0,0,31.92,0,0,0,0,0,0,16.16,0,0,0,0,1,0,0,0,0,16.76,2,0,65
2021,Campbell Soup,CPB,5,0,0,0,0,0,ESG,0,0,687.52,465.26,222.27,6255.79,60.16,67.46,1,1,1,1,1,1,96.58,0,0,1,0,1,2,3,1,1,22.56,2,0,700
2021,Camping World Holdings,CWH,19,0,0,0,0,0,EG,0,0,0,0,0,0,0.33,32.9,0,0,0,0,0,0,31.99,0,0,0,0,1,0,0,0,0,0,0,0,74
2021,Capital One Financial,COF,13,1,4,0,0,0,ESG,0,1,124.72,6.62,118.11,378.75,37.21,52.33,1,1,0,1,1,1,4.75,0,0,1,1,1,0,3,1,0,22.62,4,1,663
2021,Cardinal Health,CAH,6,1,4,0,0,0,ESG,0,1,412,156,256,3,33.52,59.04,1,1,1,0,1,1,4.19,0,1,1,1,1,0,3,1,0,12.28,3,0,763
2021,CarMax,KMX,19,0,0,1,0,0,E,0,0,171.27,91.65,79.62,0,9.3,39.5,1,1,0,0,1,1,6.28,1,0,1,0,1,0,3,0,1,11.97,1,0,545
2021,Carrier Global,CARR,1,1,4,1,0,0,ESG,0,1,0,0,0,0,44.61,54.36,1,1,0,0,1,1,25.29,1,1,1,0,1,0,3,1,0,16.83,2,0,695
2021,Carvana,CVNA,19,0,0,0,0,0,-,0,0,0,0,0,0,0,31.14,0,0,0,0,0,0,6.61,0,0,0,0,1,0,0,0,0,13.09,2,0,311
2021,Casey's General Stores,CASY,5,1,4,0,0,0,ESG,0,0,0,0,0,0,16.79,46.25,1,1,0,0,1,0,60.47,0,0,0,0,1,0,0,0,0,29.76,2,0,72
2021,Caterpillar ,CAT,9,1,4,1,0,0,ESG,0,1,1590,740,850,0,35.28,57.93,1,1,1,0,1,1,36.74,0,1,1,1,1,2,3,1,0,34.18,4,1,877
2021,CBRE Group,CBRE,1,0,0,1,0,0,ESG,0,0,0,0,0,0,28.03,60.53,1,1,0,0,1,1,3.63,0,1,1,1,1,2,3,1,0,6.99,1,1,934
2021,CDW,CDW,12,1,9,0,0,0,ESG,0,0,0,0,0,0,4.14,36.46,1,1,1,0,1,1,6.16,1,0,1,1,1,0,3,0,0,9.14,0,0,577
2021,Celanese,CE,8,1,4,0,0,0,ESG,0,1,0,0,0,0,57.78,57.66,1,1,1,0,1,0,564.08,0,0,1,0,1,0,3,0,0,29.27,2,0,484
2021,Centene,CNC,6,1,7,0,0,0,ESG,0,1,0,0,0,0,4.32,36.97,1,1,0,0,1,1,1.32,0,0,1,0,1,0,3,0,0,20.83,2,0,852
2021,CenterPoint Energy,CNP,4,1,5,0,0,0,E,0,0,0,0,0,0,56.48,58.42,1,1,0,1,1,0,1023.72,1,0,1,0,1,0,3,1,0,25.56,2,0,345
2021,Cerner,CERN,12,1,6,0,0,0,ESG,0,0,130.64,4.91,125.74,540.93,29.81,50.64,1,0,0,0,1,0,26.69,0,0,0,0,1,0,0,0,0,21.38,2,0,595
2021,Charles Schwab,SCHW,13,0,0,0,0,0,ESG,0,0,0,0,0,0,1.57,34.55,1,0,0,0,0,1,7.53,0,0,1,0,1,2,3,0,0,24.01,2,0,868
2021,Charter Communications,CHTR,11,1,5,1,0,0,ESG,0,0,1433.53,375.71,1057.82,1007.78,6.43,37.25,1,0,0,0,0,1,32.66,1,0,0,0,1,0,3,0,0,26.53,2,0,627
2021,Cheniere Energy,LNG,4,1,5,1,1,0,ESG,0,0,0,0,0,0,14.59,54.57,0,1,0,1,1,0,699.28,0,0,0,0,1,2,3,1,0,23.67,2,0,614
2021,Chevron,CVX,4,1,4,1,1,0,ESG,0,1,59000,57000,2000,621000,45.55,61.7,1,1,0,1,1,0,446.51,1,0,1,0,1,0,3,0,0,37.61,3,0,535
2021,Chewy,CHWY,1,0,0,0,0,0,E,0,0,0,0,0,0,0,30.59,0,0,0,0,0,0,7.57,0,0,0,0,1,0,3,0,1,28.44,1,1,268
2021,Chipotle Mexican Grill,CMG,5,1,3,0,0,0,ESG,0,0,255.16,126.37,128.79,3567.12,23.35,46.38,1,1,1,0,1,1,39.82,0,1,1,0,1,0,3,0,0,24.19,2,0,599
2021,CHS,CHS,5,0,0,0,0,0,EG,0,0,0,0,0,0,16.46,41.29,1,1,0,0,1,0,34.2,0,0,0,0,0,0,0,0,0,0,0,0,43
2021,Cigna,CI,15,1,4,0,0,0,ESG,0,0,0,0,0,0,39.02,59.7,1,1,0,0,1,1,1.39,1,1,1,1,1,2,3,1,0,14.4,2,0,930
2021,Cincinnati Financial,CINF,13,1,6,0,0,0,ESG,0,0,0,0,0,0,12.08,37.84,1,1,0,0,1,1,3.04,0,0,0,0,1,0,3,0,0,25.62,1,0,509
2021,Cintas,CTAS,1,0,0,1,0,0,ESG,0,0,466.63,377.77,88.86,0,36.67,53.65,1,1,0,0,1,1,70.83,1,0,1,0,1,0,3,1,0,18.81,2,0,634
2021,Cisco Systems,CSCO,12,1,3,0,0,0,ESG,0,1,610.5,29.39,581.12,17756.3,65.57,61.69,1,1,1,1,1,1,14.59,1,1,1,1,1,0,3,1,0,12.07,2,0,1391
2021,Citigroup,C,13,1,7,0,0,0,ESG,1,1,507.99,44.68,463.31,10.59,42.95,61.78,1,1,0,1,1,1,7.49,1,0,1,1,1,0,3,1,0,27.1,4,1,904
2021,Citizens Financial Group,CFG,13,0,0,0,0,0,ESG,0,0,39.64,0,0,0,13.35,42.67,0,0,0,0,0,0,6.68,0,0,1,0,1,0,3,1,0,22.33,2,0,686
2021,Clorox,CLX,16,1,4,0,0,0,ESG,0,0,0,0,0,0,42.86,56.94,1,1,1,1,1,1,45.62,0,0,0,1,1,0,3,0,1,21.08,2,0,808
2021,CMS Energy,CMS,4,1,3,0,0,0,ESG,0,1,0,0,0,0,60.01,61.75,1,1,0,1,1,0,1964.23,1,0,1,1,1,0,3,0,0,21.29,2,1,347
2021,CocaCola,KO,5,1,4,0,0,0,ESG,0,1,0,0,0,0,59.14,60.98,1,1,1,1,1,0,45.57,1,1,1,0,1,2,3,1,0,22.56,3,1,1121
2021,Cognizant Technology Solutions,CTSH,12,1,4,1,0,0,ESG,0,1,108.48,10.6,97.88,1190.95,26.25,48.37,1,1,0,0,1,1,6.9,1,0,1,1,1,0,3,1,0,14.38,2,0,779
2021,ColgatePalmolive,CL,7,1,5,0,0,0,ESG,0,1,0,213,0,40358,72.4,79.58,1,1,1,1,1,1,38.46,1,1,1,1,1,2,3,1,0,22.12,3,1,1152
2021,Comcast,CMCSA,11,1,3,0,0,0,ESG,0,1,2071.03,519.29,1551.75,0,33.04,51.3,1,0,0,0,1,0,20.96,1,0,0,0,1,0,3,0,0,24.76,2,1,950
2021,Commercial Metals,CMC,7,0,0,0,0,0,ESG,0,1,2554.52,1117.75,1436.77,0,70.01,68.75,1,1,0,1,1,0,451.71,0,1,1,1,1,0,0,1,0,0,0,0,113
2021,CommScope Holding,COMM,11,0,0,0,0,0,ESG,0,1,171.44,54.11,117.33,32.91,58.44,61.07,1,1,1,1,1,1,23.51,0,0,1,0,1,2,0,1,0,14.76,0,0,99
2021,Community Health Systems,CYH,6,0,0,0,0,0,ES,0,0,0,0,0,0,16.79,40.23,1,1,0,0,1,0,42.67,0,0,1,0,1,0,0,0,0,0,0,0,66
2021,Conagra Brands,CAG,5,1,5,1,1,0,ESG,0,0,829.44,427.15,402.29,0,52.31,58.17,1,1,1,1,1,1,80.53,0,1,1,0,1,0,3,0,1,32.76,2,0,648
2021,ConocoPhillips,COP,4,1,6,1,0,0,ESG,0,1,0,17720,0,0,52.7,63.81,1,1,0,1,1,0,483.41,1,0,1,0,1,2,3,1,0,34.9,2,0,590
2021,Consolidated Edison,ED,4,1,5,0,0,0,ESG,1,1,0,0,0,0,34.22,50.64,1,1,0,1,1,0,335.88,0,0,1,1,1,2,3,0,0,23.09,3,1,721
2021,Constellation Brands,STZ,5,0,0,0,0,0,ES,0,0,0,0,0,0,23.86,42.5,1,1,0,1,1,0,50.85,0,0,0,0,1,0,3,0,0,25.79,2,0,491
2021,CoreMark Holding,CORE,1,0,0,0,0,0,G,0,0,0,0,0,0,0.33,33.53,1,0,0,0,0,0,16.3,0,0,0,0,1,0,0,0,1,0,0,0,7
2021,Corning,GLW,12,1,4,1,0,0,ESG,0,0,0,0,0,0,23.23,43.92,1,1,0,0,1,0,176.3,0,1,0,1,1,0,3,1,0,19.42,2,0,570
2021,Corteva,CTVA,3,1,6,0,0,0,ESG,0,0,1023,409,614,6343,51.83,59.28,1,1,1,1,1,0,76.95,1,1,1,0,1,0,3,1,0,40.01,3,0,501
2021,Costco Wholesale,COST,17,0,0,0,0,0,EG,0,0,0,0,0,0,23.32,42.25,1,1,1,1,1,1,17.5,0,0,1,0,1,0,3,0,0,24.19,3,0,813
2021,Coty,COTY,6,0,0,0,0,0,-,0,0,0,0,0,0,29.33,49.61,1,1,0,0,0,1,13.58,0,0,1,0,1,0,0,0,0,32.7,2,0,92
2021,Crown Castle International,CCI,11,1,6,0,0,0,ESG,0,0,70.84,13.05,57.79,0,44.31,55.5,1,1,0,1,1,1,13.16,1,0,1,0,1,0,3,1,0,13.2,0,0,860
2021,Crown Holdings,CCK,7,1,4,0,0,0,ESG,0,0,1345.84,545.49,800.35,10230,49.02,53.33,1,1,1,0,1,0,139.1,0,1,0,1,1,0,3,1,0,9.81,1,0,414
2021,CSX,CSX,18,1,5,1,0,0,ESG,0,0,4100.97,3956.08,144.89,0,63.18,61.03,1,1,0,1,1,1,385.68,0,1,1,0,1,2,3,1,1,20.09,3,0,823
2021,Cummins,CMI,7,1,7,0,0,0,ESG,0,1,734,269,465,0,52.01,59.43,1,1,1,0,1,0,35.98,1,1,1,0,1,2,3,1,0,19.36,2,0,982
2021,CVS Health,CVS,6,1,5,0,0,0,ESG,0,0,0,188.26,0,6663.13,46.03,61.85,1,1,1,0,1,1,4.69,1,1,0,1,1,2,3,1,0,22.86,3,0,959
2021,D.R. Horton,DHI,9,0,0,1,0,0,ESG,0,0,0,0,0,0,1.27,34.35,1,1,0,0,0,1,2.47,0,0,0,0,1,0,3,0,0,22.06,2,0,576
2021,Dana,DAN,19,1,3,1,0,0,ESG,1,0,546.56,145.24,401.32,0,63.18,56.82,1,1,1,1,1,1,71.96,0,1,1,1,1,0,0,1,0,0,0,0,134
2021,Danaher,DHR,1,1,4,1,0,0,ESG,0,0,0,0,0,0,30.05,45.4,1,1,1,0,1,1,15.29,0,0,0,0,1,0,3,1,0,11.73,2,0,1184
2021,Darden Restaurants,DRI,5,1,5,0,0,0,EG,0,0,0,0,0,0,17.12,46.78,1,1,0,0,1,1,127.53,0,0,1,0,1,0,3,0,0,28.06,2,0,530
2021,DaVita,DVA,6,1,3,0,0,0,ESG,0,0,0,0,0,0,33.28,51.43,1,1,0,1,1,1,26.89,0,0,0,1,1,2,3,0,0,22.72,2,0,706
2021,DCP Midstream,DCP,4,0,0,0,0,0,ESG,0,0,0,0,0,0,37.84,42.12,0,0,0,1,0,1,1507.64,1,0,0,0,1,0,0,0,0,0,0,0,17
2021,Deere,DE,7,0,0,0,0,0,ESG,0,1,811,403.3,407.7,112453,34.94,56.62,1,1,0,1,1,0,56.76,0,1,1,1,1,0,3,1,0,16.64,2,0,1137
2021,Delek US Holdings,DK,3,1,3,0,0,0,ESG,0,0,0,0,0,0,0,0,1,0,0,0,1,0,649.75,0,0,1,0,1,0,0,0,0,0,0,0,73
2021,Dell Technologies,DELL,12,0,0,0,0,0,ESG,0,1,405.7,44.9,360.8,15134.6,30.87,51.86,1,1,1,0,1,1,4.72,0,0,1,1,1,0,3,1,0,16.22,2,0,583
2021,Delta Air Lines,DAL,18,1,8,1,0,0,ESG,0,1,24807.5,24561.3,246.22,2353.04,48.69,57.12,1,1,1,1,1,0,977.09,1,1,1,0,1,2,3,1,0,26.13,2,1,504
2021,Dick's Sporting Goods,DKS,16,0,0,1,0,0,ESG,0,0,215.33,26.17,189.16,0,38.33,54.13,1,1,1,1,1,1,22.64,0,0,1,0,1,0,0,1,0,16.2,2,0,139
2021,Discover Financial Services,DFS,13,1,3,0,0,0,ESG,0,0,40.75,1.95,38.81,0,27.54,44.28,1,1,0,1,1,0,3.63,0,0,0,0,1,0,3,0,1,22.57,2,0,768
2021,Discovery,WBD,10,0,0,1,0,0,ESG,0,1,0,0,0,0,1.24,32.82,1,0,0,0,1,1,20.94,1,0,0,0,1,2,3,0,0,17.24,1,0,544
2021,DISH Network,DISH,11,0,0,1,0,0,E,0,0,0,0,0,0,15.28,36.39,1,0,0,0,1,0,10.62,0,0,0,0,1,0,3,0,1,21.4,3,0,375
2021,Dollar General ,DG,16,1,4,0,0,0,ESG,0,0,1623.03,4008.62,1214.41,0,12.65,41.1,1,0,0,0,1,0,60.64,0,0,1,0,1,0,3,0,0,17.11,2,0,618
2021,Dollar Tree,DLTR,16,1,5,0,0,0,ESG,0,0,1143.23,212.4,930.83,6178.59,30.47,44.6,1,0,1,0,1,0,50.99,0,0,1,0,1,0,3,0,0,15.08,2,0,587
2021,Dominion Energy,D,4,1,5,1,1,0,ESG,1,1,0,0,0,0,64.27,64.08,1,1,0,1,1,1,3316.97,1,0,1,0,1,2,3,1,0,25.38,2,1,397
2021,Dover,DOV,7,0,0,1,0,0,ESG,0,0,0,0,0,0,42.49,50.88,1,1,0,0,0,0,21.7,0,1,1,0,1,0,3,1,1,25.09,1,0,718
2021,Dow,DOW,3,1,6,0,0,0,ESG,0,1,32230,28290,3940,80719.5,59.77,69.21,1,1,1,1,1,1,690.49,1,0,1,1,1,0,3,1,0,24.1,3,1,579
2021,DTE Energy,DTE,4,1,4,0,0,0,ESG,0,1,0,0,0,0,73.06,67.84,1,1,0,1,1,1,2495.63,1,0,1,0,1,0,3,1,0,25.41,2,1,300
2021,Duke Energy,DUK,4,1,6,1,1,18399,ESG,0,1,0,0,0,0,73.91,72.17,1,1,0,1,1,0,3789.42,1,0,1,0,1,2,3,1,0,27.63,2,1,344
2021,DuPont,DD,3,1,6,0,0,0,ESG,0,0,3144.68,1870.26,1274.42,0,69.53,67.68,1,1,0,1,1,0,222.38,1,0,1,1,1,2,3,1,0,28.95,3,0,568
2021,DXC Technology ,DXC,12,0,0,0,0,0,ESG,0,0,515.45,33.71,481.74,2.35,63.15,62.25,1,1,1,0,1,1,25.2,0,0,1,0,1,0,0,1,0,16.08,2,0,0
2021,Eastman Chemical,EMN,3,1,9,0,0,0,ES,0,0,0,0,0,0,60.68,67.43,1,1,1,1,1,1,799.76,1,0,1,0,1,0,3,1,0,24.36,2,0,345
2021,eBay,EBAY,13,1,5,0,0,0,ESG,0,1,47.31,5.56,41.76,4751.88,57.44,62.67,1,1,1,1,1,0,5.35,1,1,1,1,1,0,3,1,0,17.11,2,0,1008
2021,Ecolab,ECL,3,1,6,1,1,0,ESG,0,0,412.98,282.2,130.78,7437.49,79.16,75.77,1,1,1,1,1,0,38.19,1,1,1,1,1,2,3,1,0,24.09,2,1,1183
2021,Edison International,EIX,4,1,5,1,1,0,ESG,1,1,0,0,0,0,45.42,60.1,1,1,0,1,1,1,180.64,0,0,1,1,1,0,3,1,0,27.43,3,0,608
2021,Electronic Arts,EA,1,1,2,0,0,0,ESG,0,0,0,0,0,0,21.9,43.68,0,0,0,0,0,0,25.96,0,0,1,0,1,0,3,0,0,10.36,2,0,1019
2021,Eli Lilly,LLY,6,1,5,0,0,0,ESG,0,0,0,0,0,0,55.9,61.51,1,1,1,1,1,0,30.08,1,0,1,1,1,0,3,0,0,32.4,2,0,1112
2021,EMCOR Group,EME,9,1,3,1,0,0,ESG,0,0,0,0,0,0,7.58,38.75,1,1,0,0,1,1,34.04,0,0,1,0,1,2,0,0,0,0,0,0,147
2021,Emerson Electric,EMR,7,1,4,0,1,0,ESG,0,1,0,0,0,0,34.34,51.55,1,1,0,0,1,1,48.29,0,0,0,0,1,0,3,1,0,29.47,2,0,711
2021,Energy Transfer,ET,4,0,0,0,0,0,ESG,0,1,0,0,0,0,5.62,30.22,1,1,0,1,0,0,566.47,0,0,0,0,1,0,0,1,0,0,0,0,21
2021,Entergy,ETR,4,1,4,0,0,0,E,0,0,35590,35500,90,0,63.49,68.31,1,1,0,1,1,0,3569.12,1,0,1,1,1,0,3,1,0,29.8,2,0,440
2021,Enterprise Products Partners,EPD,3,1,3,0,0,0,ESG,0,0,0,0,0,0,33.4,46.14,1,1,0,1,1,0,626.17,0,0,0,0,1,0,0,1,0,0,0,0,41
2021,EOG Resources,EOG,4,1,8,1,0,0,ESG,0,1,0,0,0,0,30.41,57.13,1,1,0,1,1,1,416.08,1,0,1,0,1,0,3,0,0,36.25,1,0,505
2021,Equinix,EQIX,13,1,3,0,0,0,ESG,1,0,2358.3,50.7,2307.6,1504,42.92,58.03,1,1,0,1,1,1,418.53,1,1,1,1,1,0,3,1,0,11.79,1,0,1060
2021,Equitable Holdings,EQH,13,1,3,0,0,0,ESG,0,0,0,0,0,0,0.33,32.88,0,0,0,0,0,0,3.9,0,0,0,0,1,0,3,0,0,23.09,2,0,538
2021,Estee Lauder Companies,EL,6,1,6,0,0,0,ESG,0,0,0,24.1,0,0,66.29,70.54,1,1,1,1,1,1,5.36,0,0,1,1,1,2,3,1,0,25.91,2,0,1002
2021,Eversource Energy,ES,4,1,5,1,1,0,ESG,1,0,0,0,0,0,73.06,73.3,1,1,0,1,1,1,88.97,1,0,1,0,1,0,3,1,0,19.05,2,1,842
2021,Exelon,EXC,4,1,4,0,0,0,ESG,0,1,5335,467,4868,88698,54.45,65.11,1,1,0,1,1,1,172.85,0,0,1,0,1,2,3,1,0,24.39,3,1,625
2021,Expeditors Intl. of Washington,EXPD,1,1,3,0,0,0,ESG,0,0,49.2,7.06,42.14,0.32,26.49,46.68,1,1,0,0,1,1,3.51,0,0,1,0,1,0,3,0,0,15.78,2,0,825
2021,Exxon Mobil,XOM,7,1,4,0,1,0,ESG,0,0,0,0,0,0,46.09,60.99,1,1,0,1,1,0,692.79,0,0,1,0,1,0,3,1,0,36.47,3,0,531
2021,Fastenal,FAST,8,0,0,0,0,0,ESG,0,0,0,0,0,0,15.61,38.6,1,0,1,0,1,0,49.57,0,0,0,0,1,0,3,0,0,26.4,2,0,803
2021,FedEx,FDX,1,1,4,0,0,0,ESG,0,1,17595.6,16659.8,935.79,3852.75,63.7,62.85,1,0,1,0,1,1,308.59,1,0,1,0,1,0,3,1,0,20.45,2,0,667
2021,Fidelity National Financial,FNF,13,0,0,0,0,0,ESG,0,0,0,0,0,0,2.42,39.48,1,1,0,0,1,1,12.84,0,0,1,0,1,0,3,0,0,23.94,1,0,428
2021,Fidelity National Information Services,FIS,12,1,5,1,0,0,ESG,0,1,0,0,0,0,29.3,48.49,1,1,0,0,1,1,7.17,1,0,1,1,1,0,3,1,0,18.08,1,0,769
2021,Fifth Third Bancorp,FITB,13,0,0,0,0,0,ESG,1,0,0,0,0,0,38.18,61.35,1,1,0,0,1,1,10.25,0,0,1,1,1,0,3,1,0,18.75,2,0,606
2021,First American Financial,FAF,13,1,3,0,0,0,ESG,0,0,0,0,0,0,10.69,39.9,1,1,0,0,1,0,0.67,0,0,1,0,1,0,0,0,0,22.75,3,0,165
2021,FirstEnergy,FE,4,1,5,1,0,0,ESG,0,0,17092.9,15829.7,1263.27,30374.1,57.99,64.19,1,1,0,1,1,1,1808.22,1,0,1,1,1,0,3,1,0,29.37,3,0,304
2021,Fiserv,FISV,12,1,4,0,0,0,ESG,0,0,0,0,0,0,0.76,33.92,1,0,0,0,0,1,6.26,0,0,1,0,1,0,3,0,0,18.34,2,0,732
2021,Fluor,FLR,9,1,4,1,0,0,ESG,0,0,0,0,0,0,32.65,56.8,1,1,0,1,1,1,5.01,1,0,0,0,0,0,0,1,0,0,0,0,63
2021,Foot Locker,FL,2,1,5,0,0,0,ESG,0,0,83.06,6.59,76.47,2.49,15.55,38.95,1,1,0,0,1,0,12.46,0,0,1,0,1,0,0,0,0,14.39,2,0,116
2021,Ford Motor,F,19,1,10,0,0,0,ESG,0,0,0,1080,0,45100,74.87,72.88,1,1,1,1,1,1,33.95,1,1,1,1,1,0,3,1,0,29.95,3,0,604
